org.apache.zookeeper.common.BaseX509ParameterizedTestCase	1509.0	6709.0	29.0	530.0
org.apache.zookeeper.common.FileChangeWatcherTest	2101.0	7766.0	32.0	584.0
org.apache.zookeeper.common.X509KeyType	1586.0	7752.0	8.0	570.0
org.apache.zookeeper.client.ZKClientConfigTest	501.0	731.0	28.0	122.0
org.apache.zookeeper.server.util.SerializeUtilsTest	360.0	540.0	16.0	81.0
org.apache.zookeeper.server.util.PortForwarder	624.0	1239.0	35.0	173.0
org.apache.zookeeper.server.util.VerifyingFileFactoryTest	369.0	1359.0	16.0	177.0
org.apache.zookeeper.server.quorum.LearnerHandlerTest	591	591	591	591
org.apache.zookeeper.server.quorum.Zab1_0Test	1271	1271	1271	1271
org.apache.zookeeper.server.quorum.UnifiedServerSocketTest	615	615	615	615
org.apache.zookeeper.server.quorum.ReconfigRecoveryTest	584	584	584	584
org.apache.zookeeper.server.quorum.QuorumSSLTest	771	771	771	771
org.apache.zookeeper.server.quorum.QuorumPeerMainTest	1496	1496	1496	1496
org.apache.zookeeper.server.quorum.QuorumRequestPipelineTest	457.0	746.0	31.0	135.0
org.apache.zookeeper.server.quorum.ZabUtils	504.0	1307.0	25.0	211.0
org.apache.zookeeper.server.quorum.LearnerSnapshotThrottlerTest	740.0	1964.0	28.0	271.0
org.apache.zookeeper.server.quorum.RemotePeerBeanTest	496.0	2145.0	14.0	293.0
org.apache.zookeeper.server.quorum.QuorumServerTest	565.0	2422.0	15.0	322.0
org.apache.zookeeper.server.quorum.ReconfigBackupTest	1370.0	3814.0	31.0	410.0
org.apache.zookeeper.server.quorum.FLETestUtils	858.0	3950.0	25.0	413.0
org.apache.zookeeper.server.quorum.LeaderWithObserverTest	1159.0	4641.0	21.0	453.0
org.apache.zookeeper.server.quorum.FLELostMessageTest	1121.0	5003.0	23.0	468.0
org.apache.zookeeper.server.quorum.QuorumBeanTest	1082.0	5287.0	13.0	491.0
org.apache.zookeeper.server.quorum.StandaloneDisabledTest	1634.0	6292.0	34.0	562.0
org.apache.zookeeper.server.quorum.RaceConditionTest	1756.0	7052.0	38.0	621.0
org.apache.zookeeper.server.quorum.CommitProcessorTest	2271.0	8348.0	42.0	720.0
org.apache.zookeeper.server.quorum.QuorumPeerConfigTest	1789.0	8645.0	18.0	725.0
org.apache.zookeeper.server.quorum.LeaderBeanTest	2097.0	9283.0	22.0	766.0
org.apache.zookeeper.server.quorum.FuzzySnapshotRelatedTest	2530.0	10527.0	37.0	852.0
org.apache.zookeeper.server.quorum.CommitProcessorConcurrencyTest	2270.0	10892.0	23.0	856.0
org.apache.zookeeper.server.quorum.ReconfigLegacyTest	2907.0	12193.0	32.0	890.0
org.apache.zookeeper.server.quorum.BufferStatsTest	2402.0	12363.0	14.0	877.0
org.apache.zookeeper.server.quorum.StatCommandTest	2594.0	12727.0	17.0	915.0
org.apache.zookeeper.server.quorum.EphemeralNodeDeletionTest	2930.0	13484.0	36.0	952.0
org.apache.zookeeper.server.quorum.LearnerTest	2992.0	14112.0	34.0	1000.0
org.apache.zookeeper.server.quorum.StatResetCommandTest	2886.0	14455.0	15.0	1003.0
org.apache.zookeeper.server.quorum.QuorumPeerTest	2966.0	14855.0	21.0	1019.0
org.apache.zookeeper.server.quorum.UnifiedServerSocketModeDetectionTest	3745.0	16209.0	34.0	1142.0
org.apache.zookeeper.server.quorum.ReconfigFailureCasesTest	3719.0	17277.0	30.0	1200.0
org.apache.zookeeper.server.quorum.ReconfigDuringLeaderSyncTest	3898.0	18182.0	38.0	1217.0
org.apache.zookeeper.server.quorum.FLEOutOfElectionTest	3897.0	19167.0	19.0	1232.0
org.apache.zookeeper.server.quorum.FLEBackwardElectionRoundTest	3870.0	19666.0	27.0	1239.0
org.apache.zookeeper.server.quorum.WatchLeakTest	4488.0	20797.0	37.0	1350.0
org.apache.zookeeper.server.quorum.ReconfigRollingRestartCompatibilityTest	4580.0	21915.0	26.0	1383.0
org.apache.zookeeper.server.quorum.QuorumPeerTestBase	4896.0	23223.0	40.0	1450.0
org.apache.zookeeper.server.quorum.LocalPeerBeanTest	4489.0	23498.0	17.0	1436.0
org.apache.zookeeper.server.admin.CommandsTest	660.0	1075.0	22.0	188.0
org.apache.zookeeper.server.admin.JettyAdminServerTest	495.0	1434.0	22.0	178.0
org.apache.zookeeper.server.admin.CommandResponseTest	357.0	1601.0	18.0	187.0
org.apache.zookeeper.server.persistence.FileTxnLogTest	363.0	548.0	27.0	115.0
org.apache.zookeeper.server.persistence.FileTxnSnapLogTest	554.0	1288.0	27.0	193.0
org.apache.zookeeper.server.persistence.TxnLogToolkitTest	595.0	1873.0	17.0	244.0
org.apache.zookeeper.server.quorum.auth.MiniKdc	942.0	1303.0	35.0	240.0
org.apache.zookeeper.server.quorum.auth.QuorumAuthUpgradeTest	751.0	2069.0	22.0	263.0
org.apache.zookeeper.server.quorum.auth.KerberosTestUtils	515.0	2217.0	20.0	279.0
org.apache.zookeeper.server.quorum.auth.QuorumKerberosAuthTest	694.0	2575.0	25.0	306.0
org.apache.zookeeper.server.quorum.auth.QuorumKerberosHostBasedAuthTest	963.0	3260.0	30.0	336.0
org.apache.zookeeper.server.quorum.auth.QuorumDigestAuthTest	1099.0	3998.0	29.0	352.0
org.apache.zookeeper.server.quorum.auth.KerberosSecurityTestcase	869.0	4159.0	19.0	350.0
org.apache.zookeeper.server.quorum.auth.QuorumAuthTestBase	1115.0	4677.0	30.0	369.0
org.apache.zookeeper.server.quorum.auth.MiniKdcTest	1339.0	5421.0	31.0	439.0
org.apache.zookeeper.RemoveWatchesTest	1258	1258	1258	1258
org.apache.zookeeper.ZooKeeperTest	633	633	633	633
org.apache.zookeeper.TestableZooKeeper	271.0	405.0	30.0	87.0
org.apache.zookeeper.SaslAuthTest	722.0	1341.0	39.0	232.0
org.apache.zookeeper.MultiResponseTest	421.0	1526.0	16.0	236.0
org.apache.zookeeper.ClientReconnectTest	469.0	1756.0	20.0	268.0
org.apache.zookeeper.ZKParameterized	449.0	1886.0	22.0	293.0
org.apache.zookeeper.JaasConfiguration	460.0	2055.0	23.0	318.0
org.apache.zookeeper.MockPacket	435.0	2159.0	14.0	325.0
org.apache.zookeeper.ZKTestCase	495.0	2310.0	18.0	350.0
org.apache.zookeeper.MultiTransactionRecordTest	568.0	2543.0	16.0	358.0
org.apache.zookeeper.PortAssignmentTest	615.0	2857.0	21.0	406.0
org.apache.zookeeper.CustomHostProviderTest	656.0	3036.0	28.0	413.0
org.apache.zookeeper.ClientCanonicalizeTest	734.0	3347.0	15.0	435.0
org.apache.zookeeper.RemoveWatchesCmdTest	1443.0	4654.0	36.0	517.0
org.apache.zookeeper.ClientCnxnSocketTest	936.0	4714.0	15.0	496.0
org.apache.zookeeper.VerGenTest	1022.0	5028.0	21.0	522.0
org.apache.zookeeper.ClientRequestTimeoutTest	1251.0	5539.0	31.0	558.0
org.apache.zookeeper.JUnit4ZKTestRunner	1249.0	5894.0	34.0	590.0
org.apache.zookeeper.PortAssignment	1341.0	6286.0	33.0	620.0
org.apache.zookeeper.ServerConfigTest	1264.0	6486.0	16.0	629.0
