org.apache.hadoop.hbase.regionserver.TestReversibleScanners	739	739	739	739
org.apache.hadoop.hbase.regionserver.TestTags	629	629	629	629
org.apache.hadoop.hbase.regionserver.TestSecureBulkLoadManager	771.0	1003.0	30.0	231.0
org.apache.hadoop.hbase.regionserver.TestParallelPut	813.0	1798.0	32.0	314.0
org.apache.hadoop.hbase.regionserver.TestMinorCompaction	917.0	2705.0	28.0	354.0
org.apache.hadoop.hbase.regionserver.TestRegionReplicasWithModifyTable	1124.0	3653.0	28.0	406.0
org.apache.hadoop.hbase.regionserver.TestMultiColumnScannerWithAlgoGZAndNoDataEncoding	732.0	3746.0	17.0	412.0
org.apache.hadoop.hbase.regionserver.TestRSKilledWhenInitializing	1255.0	4473.0	39.0	487.0
org.apache.hadoop.hbase.regionserver.TestHRegionInfo	2344.0	7111.0	32.0	658.0
org.apache.hadoop.hbase.regionserver.MetricsRegionWrapperStub	1430.0	7278.0	14.0	670.0
org.apache.hadoop.hbase.regionserver.TestSeekOptimizations	2691.0	9125.0	46.0	875.0
org.apache.hadoop.hbase.regionserver.TestBlocksRead	2781.0	11270.0	34.0	928.0
org.apache.hadoop.hbase.regionserver.TestMultiVersionConcurrencyControlBasic	2049.0	11242.0	16.0	908.0
org.apache.hadoop.hbase.regionserver.TestHMobStore	3891.0	14355.0	28.0	1090.0
org.apache.hadoop.hbase.regionserver.TestBulkLoad	3627.0	15977.0	32.0	1184.0
org.apache.hadoop.hbase.regionserver.TestRegionServerOnlineConfigChange	3426.0	16878.0	28.0	1260.0
org.apache.hadoop.hbase.regionserver.TestCompactionLifeCycleTracker	3860.0	18194.0	32.0	1328.0
org.apache.hadoop.hbase.regionserver.TestFlushRegionEntry	3376.0	18429.0	15.0	1336.0
org.apache.hadoop.hbase.regionserver.TestMasterAddressTracker	3660.0	19081.0	25.0	1392.0
org.apache.hadoop.hbase.regionserver.TestClusterId	3642.0	19483.0	21.0	1405.0
org.apache.hadoop.hbase.regionserver.TestBlocksScanned	3850.0	20056.0	27.0	1448.0
org.apache.hadoop.hbase.regionserver.TestMultiLogThreshold	3887.0	20587.0	29.0	1494.0
org.apache.hadoop.hbase.regionserver.TestSyncTimeRangeTracker	4019.0	21179.0	40.0	1523.0
